node,total_fee,capacity,routed_payments
02b56712f65c281a1eacee0bb034699a716535a1c8ae1c912e232893d4ad27d3a7,2343,512877195,2
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,2547,1161264409,3
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,1001,2257556274,1
02fb949a6965c62a40b5e7f3bb01cddce4c35abf67b469e90155f68637fbc61118,1148,563558787,1
0251fff168b58b74e9b476af5a515b91fe0540a3681bc97fbb65379a807aea5f66,1001,507927900,1
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,15407,1116605487,23
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,2602,2493292371,13
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,150,2207114521,4
02443f0492883486d37a84988736817dedf873f77ccef585fb1c774f716260e358,1270,162237239,2
02ff30e83896d453cfc89ff4dd06d23d793b7246f154c210324adc1d42c849ce74,2002,1085608845,2
0290b992ad57328eccde9d51056ceae671de6f73cce6925972b2d11d2572ee3c5b,2002,864336403,2
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,575,2369581964,12
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,14543,1851653439,11
03abdec0fc6d28cfc127cf2b769a8ea2a15f9c8f297b994fbfa4b0f40e7582c460,1001,9400000,1
028ed014b2538ac28e60e50e1980153d3796224719b6a17197e33ca4460df0160d,1001,131646908,1
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,98,1564677314,1
031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,2458,503401832,2
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,10,2076713763,6
02e12fea95f576a680ec1938b7ed98ef0855eadeced493566877d404e404bfbf52,2000,106955551,1
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,55,473019532,2
021f98b9898720f8633c93faf0aa54ab399d277464e502d1111b233c2cf4064828,1001,1240741251,1
