node,total_fee,capacity,routed_payments
02530bf9cd43ebf3d32867708735b9d5c8f96af143f5f08be5bc2b7fe47a3d81c3,38977,2833294679,43
02b8d9cbd41f44a71d79e3cbe3635815a4f70f183bb37745487142cde285de1c20,1704,19942218,20
026af41af0e3861ba170cc0eef8f45a1015125dac57c28df53752dcaeea793b28f,4354,1083987110,5
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,2520,2252499879,7
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,16529,2207114521,9
03f2f3b5ac54d7b4fbecc0978888b66fe318af6595b6344ba7a2368e61075ffc98,2425,745205600,2
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,199,22785392,1
03eefcc2c803a4aad64d92a5633d8c6f75d6b72827d099d9cb31a82a0615dcc767,87490,516483689,14
0290b992ad57328eccde9d51056ceae671de6f73cce6925972b2d11d2572ee3c5b,2016,864336403,3
036b53093df5a932deac828cca6d663472dbc88322b05eec1d42b26ab9b16caa1c,1001,4211950726,1
024cd3be18617f39cf645851e3ba63f51fc13f0bb09e3bb25e6fd4de556486d946,1001,21280000,1
02ca3248eb460c64a3572c8c4fbae295cad74ddaee3a3814e08ba55d51111c0654,1001,147450000,1
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,7907,753641605,7
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,3303,2076713763,13
025d28dc4c4f5ce4194c31c3109129cd741fafc1ff2f6ea53f97de2f58877b2295,3306,250738176,2
029dd81c32e3ea839b4b2f8edcc9bea227c40fa2c6509878034401a8ce2a8bac05,225,60371094,1
03e86cafd1e33ff5ce066ef1da726bf0a4fdde6042a6c5005aded0bd31648487ac,1551,29000000,2
03f3d6529d4c2d7f2972659a213b0782c99d99a350866675555bef249d87ad525b,1100,86269420,2
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,7917,2951001562,6
03262093ea8a32eccfa990730042e2de157a3a2dec9dc94f08c3af574edd0ee648,25,323574143,1
02f2fe0fd2fc61c6af37c35721a44326555aa5cefcb9cf8cad37e2051b1065bc5c,11102,161640000,4
03c539a7b630001d2f324a487b949b4c294e9de0e05bc7f9c6e85af841af263cc5,2249,125622147,2
03df3f0a2fd6bea5429a596461ce784c922b2981ada1af89cfefcd9ccfb16c16a7,18152,554325800,10
02ba62f2cf65a10b9867477f266e67ef7e5f34b8b8b128916497bf54e0603a4693,2500,66946695,2
02e7c44b9c0ce84e4a83636c3887669891cfc130f8f4d40691021bc9ce0ec5e857,42,95000000,1
028f4e48c204e4cfcf76e58805808aedf173832e17b1cb7eebc3a8a01537e3df38,2002,33817914,2
022dbe10ea5562b0ba04b1eb2509cc40a64607432e7a7e9e04bfa08b6cfbec8b19,2002,15800000,2
02f63f49339c8b438c3291ab21e35d1b5642ac2360240068b5ecd3fd5183f2c042,6404,474608529,6
03ce16b71fb6f70b30321e867bcea9cc52f39531380cd6673bdd8daf257da27e57,2305,89026516,1
0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,1055,195976935,2
02dd04e277bf2ee7e8cd8e9766d5615005ac19fa872be8cdfe612a9950ada27b70,1001,85932644,1
036fd236fabb9a5d7a452fdaafd3d72fdd26df20d2847a684042f9fc5a83feae5a,1236,142659953,3
032a54b1e9cd2ff8ec5f58915a749cf074e957006e8b4da9c8497fed4b6c6f88dc,14827,526802248,3
030b252eb8bb0f5e79af393d26dd5204f3c525af8b84043c4f5fcd7c9482c15a23,2010,7500000,2
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,39584,356214870,30
03e62466ce3e4ef8875b5c365c3db7feeb5323319f44f8c62dad8ad339c11b0425,6612,354691702,4
02a0591e848d24246a349fe61c5d7a86bab7c3d9598366675b9c91deb3e31ddf57,2881,101505455,12
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,8063,3298095817,12
02e1475734b30dc4c79b4bd1fdfac3c680b8d24a6c4d28b9f9789a79e58f7ba42e,1001,20128979,1
03005b000a0ed2b172e7608b062bfe2be18df54769a246941b2cebb5ff2658bb83,1499,559485821,1
024e0d88d5cf3ac6df50697ac95be7fde0ac3017bc0a918edbfdb70ba70b00c17f,1001,89896103,1
02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,1499,185793196,1
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,8666,2273505592,12
03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,27273,9754514914,28
029d953078c5bb7382e1d610688b35411b0fb13d7c3ef227eef81e97854d3dc605,1001,27123808,1
03d58a9b39eaa2edc19ed2a98e74887e538e5dd3694d9580419bfac839d993f358,1010,20200000,1
03321fab5e3db6c378e23e9cceb522325dc4f6b0c68819944569128d34cba9cca3,2305,11342712,1
0299b346598af7ba4ca37af7ce070a9f60f679e161ccef376a46737ad2ace3f648,200,42970000,1
0227ae059fb6db3a2c619bd05ce3f509e1a98335df59cc1b4e817bc6201ad8cdd6,25,12325334,1
02bc40b7f6d98b7a6c2db3a66a6f1c75d7dc8bd0f46ce169abc6ccf637274683f0,1221,28511000,4
03123e660b8380a8e3b528ee7db4fc2a5d5803d15978e6bf603caac5f816f5c839,198,144564313,4
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,5005,2355943028,7
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,4504,3590365131,11
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,6006,288185880,6
03ae9f91a0cb8ff43840e3c322c4c61f019d8c1c3cea15a25cfc425ac605e61a4a,1004,167027862,4
03e121fa397cb7ec60935c140bfbfa7690c3158ba6df26b8bc636508d8a3735afd,2079,333083136,4
0395a7b27c7597efab6af5806081e6f4d9e65003b100b6d6ace892bcfdbcb5e741,9279,2623875215,41
0298f985809ad42627b36af9fa1d57c4f668a6ed7ac9c300cd9ff0a27bce441e56,110,3991313,1
03513e48b71d1ad1331440e3b3272936467a4c654a6f8cb86c46bb2c017213923a,1001,89350000,1
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,3509,1947352882,17
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,7027,462348296,19
03746b93e0b94463624bb28eafa38f3d71b4c80df61a0f10c6340b54f56675487c,16528,970424980,23
03efccf2c383d7bf340da9a3f02e2c23104a0e4fe8ac1a880c8e2dc92fbdacd9df,4610,251617948,2
02b45e6448588de24daf7c773a674ecbcd3cce3bf2cf27428d1ddbf1e6ca034684,1001,533181484,1
03cb29720b97a67c8b21de36492e45ed28e25b06a04d880b1cbd5fc77c7e0ca782,1001,820000,1
034b733072c7b33b756a8cc53dce24a06c56f10a2e07411b1f94e3fa2f2641ffd2,4,5123665,1
