node,total_fee,capacity,routed_payments
02b5f3e88669447327c68c96a8fbfc744a286b12ab514cc634e0b3db4b99693650,30,22142443,1
03362a667af0c8e2165410a175d8c4a381b00fda687e7f91c08909570c7ececc84,3000,8500000,1
02a84d676464a90effe12e6de21c5c2d8ff5ac7b6acda7f8c216d0f958ca547afb,200,4000000,2
029f1b0921c3df73f96adfc4820f18c1af9832e3b46607064b3455274250a2db77,100,1000000,2
031a0b404f8fda3507aa338196e5f255f9ebe9c827d0e1647a4e7f2517e6068160,200,12220000,1
024d2c2b40687a4d4467314671efb2eb43ba105ae469426a1da3875cbeb71c0acf,6,454646323,6
021f98b9898720f8633c93faf0aa54ab399d277464e502d1111b233c2cf4064828,8299,1240741251,14
03bf5f69adc41b4757e2ee88840f167398f4ab3a619fa73b7b25491f6ef349ea16,1250,536487959,4
03f1db913dccc3330664723def2a84295d8a067d5ad0605bed68023f990ff40325,0,243933385,1
03355e6b094ea452ea33a453503d19581778f784af4558c1ba620a5aec9de0e40c,330,582939540,4
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,150,1901653439,3
034f0ae5dc0690681fe77ad005c485049b8dd97c0b8fce515b5cf82fdb38d487c9,830,928707345,6
02b6dabd436275044399002241195b82b7fed517b226d0a109b1d07a39d7b4a91a,20,360403144,3
02d9b02d97dfce87bef40b5f2b443b65bde52b2792b0d023240787e2fdad7777f9,169,61999998,1
02a0591e848d24246a349fe61c5d7a86bab7c3d9598366675b9c91deb3e31ddf57,4009,115737778,13
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,27160,863249398,11
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,5104,1166264409,18
033e7e466c56c51f53723fb966674db881b5aae8907e22170d630fb1b149f55ee3,3685,435277215,8
0369a6185476b5d0372f526bc99d7614ff83fc0bfb11821b6e3c978ee64bcc865c,886,424215540,2
02f4c77dcf12255ccf705c18b8d6b95e4f884910bf61e8aa21242607193a79da1b,6542,949552999,3
036b53093df5a932deac828cca6d663472dbc88322b05eec1d42b26ab9b16caa1c,20574,4445950726,8
03c7ec8f99acce78535721158a3a256c0e8131ea42e40c21be0af128af3dbb8709,500,13543999,1
032d5ca945dc4887bc9a026f44d60c881595023e3d7e66db803ff86c3b3c09da1b,1,42275167,2
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,200,306431749,3
0268aaaa6d057111d5f59e29024c8803e5a038e359326a89a3c5cfeab39ffeb09f,18,72141561,1
030ed0e8c35b473e0cdf3b384262688be36a2a7bb61ecf34c836df5b29c81dcd79,8,467059430,2
038cc790ec91920fd4a0d82ce190d4a4af192a457b9127779e6b1ef52a5721db52,409,123354948,1
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,2095,288505880,13
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,1575,1564677314,6
02bdafc0a837a5151c67bc587b5327d19a8df192488d0d01a5732a4fcf589c8a17,350,22512448,1
025d68c923df3032e3ce43c0271f8ae7fadac0e48ede69cf4805c02650e40e4e0b,134,50018998,4
035de838c4c0c7e67fbf501eb5d730b82f8139f6c724547be0a486103514ae0ad7,30,7500000,2
