node,total_fee,capacity,routed_payments
0288be11d147e1525f7f234f304b094d6627d2c70f3313d7ba3696887b261c4447,314700,3174814729,300
02f9ab5a08c07be10be6554e7fdffe4a59fe08e598a623f4ae91d7cfb7de3ecab7,3147,6279630,3
03ab5c1de60b2dbdfdce26acdb0074bd8b3b586082d36fb33ec4e70027d439cbb6,3147,8543638,3
026b6cc74185ddc03cf5c57641b1c853dbab5fb2b738883c3891c5b4858f4e68b9,8392,6600000,8
033868c219bdb51a33560d854d500fe7d3898a1ad9e05dd89d0007e11313588500,4196,495965798,4
0332d57355d673e217238ce3e4be8491aa6b2a13f95494133ee243e57df1653ace,1049,53001337,1
02b8d9cbd41f44a71d79e3cbe3635815a4f70f183bb37745487142cde285de1c20,163644,19942218,156
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,157350,6246588652,150
026d74f689f81a7d0afb3a87a529af8940cf25b6c3ddd81f7a809edfc30c2cb59c,11539,1274500000,11
02a0591e848d24246a349fe61c5d7a86bab7c3d9598366675b9c91deb3e31ddf57,78675,101505455,75
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,51401,768249398,49
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,120635,1203107714,115
03ce0d665b403fa06f9390c72f7a1b212096da7e0f491106bbebf5f34773264a6a,5245,338306654,5
03fac7292c7925edcd222f1b1fa324ec4cb36fa4ab8290efc8d27e88043fbf3af6,1049,20250457,1
03dbba35c8170ce03cefb8134696fdbcf45b612512b2d577b5198968b9f9c27faa,2098,1130000,2
024eac466254511fc135d43ab676155c3b3a2db9c63a4a85ad8a76ad2520652ab0,6294,330420999,6
02a0c9089ace681ef4e6ae5310b028d9c2a09187bfbc616da6251e3d08801851b8,9441,1287494533,9
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,56646,753641605,54
02c43a8c5dd024c4d3c5be5612347f87cf90d79e5c2417861908d25f72046354c3,705977,294955862,673
03949914687fadf3bca1abe088db2b9a5bc105194a36f230f7e54e90e88d2dc0ec,1049,168723927,1
0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,183575,1116605487,175
0297a77f4d1ccc55d7a10a9b137119b1103d9a9d38a5a97ffa1d0152c818fcdd0a,136370,236659605,130
022ef700bae7557ddec5e49a4cd39028de40d2a9a56202a57b2a0431da2713256c,11539,173578397,11
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,151056,1137432525,144
039780dd55eaf595381d23d16e438d6003269bd8fcb3823be528b66209e82009ab,4196,53771000,4
03d251f6adbf74438d5f3be9bef5e1a0e43cb24404c4c065bf0cc0b6e1c06837e6,3147,5219000,3
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,130076,2696328803,124
03cdfe8baff54e41f3899211e745e6a7cf5ffb98aa8fe2aac18d3dd073115eef7c,9441,119153340,9
029c5fd64570f2d40dfc2f683865c81e93269dc032416142de5e2e2461359ae34d,67136,495404339,64
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,345121,3886812012,329
0294162456fd6b71f7f7eb8b3510d0740094556b601a2fbcb1d4c040c46c4e57a6,292671,204246699,279
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,198261,7211916172,189
03413fad64682198e5c740af24388a9d402485ab0b6f7bf05fa04e5a25a6e331b4,3147,14842757,3
037f66e84e38fc2787d578599dfe1fcb7b71f9de4fb1e453c5ab85c05f5ce8c2e3,7343,533353939,7
033d23ec4718e85665546998d8cb17dc51947179eba39518d38e6ab095cd2c0ceb,2098,24918681,2
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,33568,844682940,32
0294e9ad2727d623fb22870e32f167d4d014e2f7adccb0926802f0bd4d17959093,24127,210500000,23
03d20dd7a955dda390846d73da2ec75f3b52e6f2408f428b45c24ddf12878bf2d8,3147,43122855,3
03b4b86f2301fe2b9ca478ee5980d812de2071a21a9f8f5bb49b88e29a034e1a9b,4196,258906218,4
0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3,260152,671676772,248
028cb0e85745efb47d1d3ec7dd0bf5ace7e14d07240c4e9f60ae28cab3548a7625,4196,54077938,4
03ed20d1909cc2abe91a576dc73711dd87b3338df7ea357586a6dc0026f99f5a73,1049,28254999,1
038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5,322043,4320799852,307
03787312ece5ed2224ccc3e7ae1b6f6ab0098be60d82f5ffa2b1390c010ce9f77b,6294,6000001,6
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,140566,3298095817,134
03430e2d7575c862d8f10a3429c38c737049cbf5ad5d04ecedd96284bea7b2dbea,8392,3140000,8
02349aa765b37ce40197e0009206373044e58ebabf5792e51d1b8da9fce1a7b230,2098,20850000,2
03525a26e79adf5793bb9e2747ea7d0d925bf8157362148f3b5da6e1c855be07bf,2098,55387855,2
03746b93e0b94463624bb28eafa38f3d71b4c80df61a0f10c6340b54f56675487c,98606,970424980,94
02c1321de5a127023115b90f33ae1244349269f5d18d3ea4014be697e700c07ccc,31470,1858821928,30
026ecf8fb50c1f482607f48fd570406efba3c5a5c78507de6692d18519ef085969,12588,220491823,12
03ecb3ee55ba6324d40bea174de096dc9134cb35d990235723b37ae9b5c49f4f53,6294,24658333,6
03e94e144ad749a1cb11972212267fac12c0abfe0ca5a33985dcece556e62a1443,15735,537947124,15
02bd2ed32599f0a52ce507ee18366623e51c639f7f5729e9b9029799cd6d8bb8cd,20980,291132437,20
