node,total_fee,capacity,routed_payments
03ac80cae732282e57f23c8c5dc5ae5dd86a77dcb378213c36cecfd28a2aa04339,4307,520719213,3
037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,21085,2272520132,18
03d607f3e69fd032524a867b288216bfab263b6eaee4e07783799a6fe69bb84fac,36427,3123294320,16
02258c4989dd2c13a4dced3bab2d7181720718f3a3fa75ad340e59ef56de988065,1200,24000000,1
02841a59f7f4de0385cd6d5d89c8a381f65d0e7eeeb459d4ba15d4c8cdab954f99,1001,355000,1
039a0e96ef4f19bf1dfc438941597f32ab82fb8414297e7d42ff8e14d106de08b3,2002,6447500,2
03ef1f35c48695828f614ac685fd5eead1005641cac453ed31052b0ef6cb959a60,3083,452131025,4
03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7,59833,1763297270,30
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,22246,3605958041,16
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,31068,178107428,28
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,4385,231174144,11
03746b93e0b94463624bb28eafa38f3d71b4c80df61a0f10c6340b54f56675487c,5715,485212473,11
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,200,187254699,2
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,5282,761516706,5
027cf9967a2d79631c665417b363d7113764bdede6c7bc21897062655448cd3581,1850,26085493,2
03fc96e4e90cbc3f3b57548b0693b77c34ac696a125fe1158aaa9cf3752498fe63,1010,2615592,1
02858f086e16a8bf1b162cec9aaca0bbdb57fa91d837500a0dfe923ded69eafe8c,1001,7674737,1
025d68c923df3032e3ce43c0271f8ae7fadac0e48ede69cf4805c02650e40e4e0b,1499,25009499,1
030d621149cfde90a324896f7c0517bc92b04e80f075e99613135b676e9984d606,7,13650000,1
0270a90e7dc244dc372d244b59bbcaa4fbce86c1d5a592e95d7eeecfb2136c309e,100,1915000,1
03f29fee4eaca86e88049c0e630d96c715a5d9a0048b3b14946d45eca745784cef,1,290168050,1
03211a9180220359bd491643cc52b456c4fae966a568d8372c462132e8f68f6049,90,36500000,1
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1254,236509760,5
0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,12335,1128778125,8
038fe1bd966b5cb0545963490c631eaa1924e2c4c0ea4e7dcb5d4582a1e7f2f1a5,26852,2160399917,35
02fb22354383c240f9a04b194d610186cdec1045d961cb7989f254cb7c96498ab5,18704,486543035,34
0245f703677f3c4066ee684caa3cbec90aef082542009f000186f1e455017169cc,4610,278613434,2
02b8d9cbd41f44a71d79e3cbe3635815a4f70f183bb37745487142cde285de1c20,2556,9971108,20
035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,186000,691676040,81
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,6000,121018810,4
0337a42a4384c331258f7fa53697f27dbc1596a689fe77923d31b8e7a6f5960929,2410,65236647,2
03e636b6ebbf4b6ecbfdc57fd3a4f280a444f0f22d9fc3f29b590b3e1d676b8dff,500,74330973,1
02e5544cda426d1dac8e5237e32eec59cbf93b88b76ef94ee7ecf8f76a5358fbbf,1001,96595000,1
0370b883438cfe4294d79d8f7893266f34e08a9f9b560b2c308f4b4c1f2ffc9976,10,9650000,1
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,1001,41047128,1
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,33703,1136752768,20
037cc5f9f1da20ac0d60e83989729a204a33cc2d8e80438969fadf35c1c5f1233b,21213,1892728594,20
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,190442,601553831,20
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,12921,1264174441,9
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,19111,1412747571,18
03797da684da0b6de8a813f9d7ebb0412c5d7504619b3fa5255861b991a7f86960,3501,47521005,3
0318ac9faa9629e7da08819bc8fe0dd2ae3044d69b1b2283a63479acffeb968483,18054,293674802,10
0395aaee9bdab2d1145c44119bdeb7f88e7b9120dbd34367a0e9d7438b4f8dc282,1001,11238563,1
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,31897,1766043847,25
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,2501,1348164365,10
03d6f80df785288de2fe5de19f24ba8a1db3d20647a88d0a903be9de3e7bb8fce1,3050,259256889,3
03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9,3901,86355534,4
027235b3dd1f0e47c58f75bcc4cbae9e2212c0bf672401532079c2b6e0eaa26285,1001,14000000,1
02f001115fbdbef1066a9ce03a73bf14e86eb715783c8f475f40cce76cbc8508a2,2305,3030596,1
022be6257c27afe5410c732d1f0269eabef306400725a277c5ffdf32fcbbb32c0a,2305,2525000,1
03d28ac32e13a26bc2bc4c2e24adde07d8db2c27557de8047767e41537304bc64d,2405,291184885,2
026ecf8fb50c1f482607f48fd570406efba3c5a5c78507de6692d18519ef085969,3600,110245909,3
03d9137937ccc2d278ad5da3fdbbfe88d56e6bb8eaec598a623c5dec5e8c1aeb3e,25,12000000,1
02fd0937087cfa6be3fbf1f15361f643a84a172e9d4f8dbc1ef8365d0226e2d2ab,1001,228612,1
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,1500,973676416,8
03f6237a9c19d6f90712d2284f12abc332a4fcd0b3ed1301da4f4ac0d7f1c8dd37,9220,73540006,1
039efdf7a40f848d9fe30f1ab97b297c06f96fde1992ece0eca7639711ecac5a93,4950,157424308,5
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,1745835,1038356858,25
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,17278,376820758,10
036cb1a035eb1c7f125c004ed046d329285bd57e4100f18b577af721659becd832,200,487453901,1
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,130,104176140,1
02b39b76e521ef420d232dc8bb2cd7599b06bf8732d91bb516ef7f1d86914145e8,2000,68177214,1
02f6d5e9753b32ddd3c5f7f434e41c641f91fefa98de0de418a33a9217bb111846,1000,364705196,1
037f990e61acee8a7697966afd29dd88f3b1f8a7b14d625c4f8742bd952003a590,9957,1467554529,10
