node,closeness_pickhardt,avg_ppm,avg_base,bc_ppm,bc_base,degree,exp_cap,bc_standard,ec_standard,median_base,median_ppm,closeness_standard,degree_2_hops,bc_capacity,bc_pickhardt,ec_pickhardt
03ca171e97e2e86f9e4682bc9fff84868f6d2ffd605b73667fd56b14e0797e44f8,1.1629729198903779e-10,159.48,999.0,0.00012423213588380624,0.0,25,64750000,3.330005655527114e-05,0.017549061755607834,999.0,98.0,0.4909090909090909,937,0.0,0.0,1.1330237191282497e-07
02789a937b21d46a4d0fda71f756aa25639ab995ef867704ebcbc5551cb943be80,1.1629728527080641e-10,79.86486486486487,0.0,0.0023504630616528323,0.0004264501396560162,37,86835991,0.00019399454890811448,0.023423492788550417,0.0,30.0,0.49652087475149104,948,0.0004264501396560162,0.0019478396231903247,6.734320343569724e-08
03f5dcf253ca5ab4a8a0ad27bc5d8787ca920610902425b060311530cb511e9545,1.1629729731792526e-10,1291.7450980392157,254.90196078431373,0.0066849982856344295,0.00034861395943821773,51,535034710,0.00024128033679554116,0.032145059277924826,0.0,0.0,0.5073641442356526,977,0.00034861395943821773,0.022460252503672676,5.764804041211218e-06
02916bb52b33836e28a3649baea2e4a29c16fd8ad97901b2c97d408f428edef108,1.1629728500875333e-10,226.85714285714286,0.0,4.993147490198158e-06,1.8363642954089146e-05,21,73522543,6.666414143229563e-06,0.019684967279959255,0.0,99.0,0.49163385826771655,944,1.8363642954089146e-05,0.0,2.2818759730576137e-07
021e7ea08e31a576b4fd242761d701452a8ac98113eac3074c153db85d2dcc7d27,1.1629730316794107e-10,500.0,1000.0,0.0,0.0,16,188713578,3.784414868211772e-05,0.01019438623859235,1000.0,500.0,0.47707736389684813,887,0.0,0.0,2.434813298209958e-07
02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,1.1629728225765631e-10,1.0,1000.0,0.0009591233289816504,0.0,24,387574885,4.6545600699938226e-05,0.014239007610659809,1000.0,1.0,0.47982708933717577,891,0.0,0.002995313282554431,0.0021205306049253587
024365b53274e78d6b376976f0555f94318927b041a1dc9d793a08bf906869d3f4,1.1629730637191886e-10,356.42424242424244,363.6363636363636,0.0,0.0,66,970853685,0.00019136890743889567,0.04789735240206394,400.0,129.0,0.5117827868852459,979,0.0,0.0,0.00530289506742076
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,1.1629731651755859e-10,14.86046511627907,0.22093023255813954,0.000874160662769963,0.002054777819061908,86,1488799867,0.0013363280967296103,0.04024779991674909,0.0,9.0,0.516546018614271,977,0.002054777819061908,0.0018005810145645363,0.00419938284819683
02242c641dac85a44b04eeddccda2f34bd9dc0f08e2f8db5c9c061c3e5852ac556,1.1629730441458903e-10,137.43243243243242,0.0,0.0018327347093056937,5.148999282606288e-05,37,317665821,2.9640396661508057e-05,0.029606920113394247,0.0,25.0,0.49701492537313435,950,5.148999282606288e-05,0.007342011350027382,8.026584362945087e-06
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,1.1629726554114751e-10,282.7586206896552,0.0,0.0,0.0012006569773706354,58,130946689,0.000558941439500479,0.023130242195713458,0.0,500.0,0.5020100502512563,949,0.0012006569773706354,0.0,0.0036064061876134607
03a6daac0ca23f681f86f7a3dba5674ae5eaa5c171571ab1ece5bf10c0ad7b4c4e,1.1629728492323002e-10,809.5555555555555,111444.44444444444,0.0,1.1504611960713126e-05,9,88524416,4.332142823338963e-06,0.005474642365950865,0.0,419.0,0.4410596026490066,723,1.1504611960713126e-05,0.0,0.0010587191154757284
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,1.1629728776067633e-10,145.2,39.2,0.0,0.0020236789446636786,75,248777870,0.0010366101079806954,0.029757074919374266,0.0,10.0,0.5035282258064516,938,0.0020236789446636786,4.0120280601242526e-06,0.0010617106158395135
03a2ea4a43bd4d8a56b41c03ea8f6e14faf2357c94d28871e881f50076e9fac133,1.1629725908307675e-10,500.0,0.0,0.0,0.00014128841553679182,38,71888607,0.00010148632198816203,0.027611214183772863,0.0,225.0,0.500501002004008,963,0.00014128841553679182,0.0,2.449229083366358e-07
036da281c0a6a658c05596f4df5f7c8276365c4b7d1bf77b16fee5fc81f980191e,1.1629728520162419e-10,230.625,0.0,0.0004884908521733378,0.0010700586350447805,16,45250000,0.00022992719571383587,0.01367200629285629,0.0,165.0,0.48660496833901606,928,0.0010700586350447805,1.0030070150310631e-06,1.707770019335216e-08
03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7,1.162973831887522e-10,2493.975903614458,1000.0,9.27143793543949e-05,0.0,83,1591482241,0.0011223721996160149,0.04168003238068429,1000.0,2500.0,0.5130970724191063,967,0.0,0.00016649916449515648,7.588641722734685e-06
02758d961750972030292701d85c90e332bc1b7d8db0e705df3f087d285f9caf06,1.1629729066197083e-10,164.11764705882354,0.0,0.0,0.00025482851725383126,34,158000000,0.0001349428457521371,0.02249051692291794,0.0,60.0,0.49676777722526105,952,0.00025482851725383126,0.0,0.0021200275510585374
028c589131fae8c7e2103326542d568373019b50a9eb376a139a330c8545efb79a,1.1629724707149108e-10,188.0,969.7272727272727,0.0025589412697427536,7.474299332870276e-07,33,41871028,0.00030658240159626575,0.018806732879771814,1000.0,100.0,0.49455445544554455,944,7.474299332870276e-07,0.0019127343776642373,1.9618330439510463e-07
02d695b01c7a6909e716c863fb39bc5fb7bbdc3824b7fdce53adc593e5be080e73,1.1629726644000176e-10,699.1818181818181,602.4909090909091,3.2345155026331544e-05,0.0007473102957978992,55,246827756,0.0005110164080041629,0.02570975481016448,0.0,70.0,0.5037821482602118,959,0.0007473102957978992,0.001033097225481995,5.76204143445432e-07
03c157946cc1cd376b929e36006e645fae490b1b1d4156b40db804e01b4bda48cd,1.1629728099043016e-10,199.07692307692307,0.0,0.0003572442978185332,0.00013638006258383226,26,101500000,5.5811725252692007e-05,0.01732676207701204,0.0,200.0,0.4873170731707317,921,0.00013638006258383226,0.0,0.002120097536492564
03ec512342aeee370b53d9fd12dbd5283dcd670d248018b3a1cf537313e76e6a2d,1.1629729668121846e-10,1242.1641791044776,768.6567164179105,0.0,0.0015286768517266643,134,629019421,0.002073166790770827,0.07121081759885778,1000.0,1235.0,0.5322322855620671,986,0.0015286768517266643,0.0,0.0021511263490466273
03c673ca36cbae6becd609e827745961a92c6e4661f6200c463b8c101691a7e91a,1.1629728848439562e-10,246.64,0.0,0.0014140959874250974,0.0004099539936665338,25,127835535,0.0001854278701813789,0.01845094963101795,0.0,45.0,0.4935770750988142,948,0.0004099539936665338,0.0008615830259116832,5.082275240241316e-07
02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,1.1629726292042806e-10,5410.559322033899,178.33898305084745,0.0010502604802496757,0.0,59,253435374,0.0008520360011410993,0.022414329300979387,120.0,166.0,0.49974987493746875,939,0.0,0.001014040092196405,0.0010692857863227928
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,1.1629724703266241e-10,113.82142857142857,1000.0,0.00028018468943236547,0.0,28,189718947,8.880564867523981e-05,0.013891183558363338,1000.0,10.0,0.4814457831325301,894,0.0,5.015035075155316e-06,1.974782882812115e-07
024509d6321a579b3f72117509e243d6cdd86874cb0731ff39be6c92f3e64b53a1,1.1629725337478734e-10,58.482142857142854,1000.0,0.00047144811388201636,0.0,56,126376266,0.0004923397231012284,0.021065046631654802,1000.0,4.0,0.4880312652662433,894,0.0,6.619846299205017e-05,0.0036049891120467316
02868e91de49f8c7025ee0d1936d50ea71870d283736ef5a71015179f6d1fad928,1.1629723392480581e-10,382.3888888888889,111.11111111111111,0.00012669537070887938,0.00022062302275012094,18,53028023,8.254010551659301e-05,0.008048797333616818,0.0,120.0,0.4670406732117812,840,0.00022062302275012094,3.009021045093189e-06,6.041715699643175e-08
021d2436cab847373a4212bf6d754ead5304f5d0791479643893a837b295f3441c,1.1629723442191559e-10,0.07692307692307693,76.92307692307692,0.0027731581481082877,0.00020840408246533486,26,52747898,0.0001680123750157546,0.008720324983185052,0.0,0.0,0.44419742107603377,723,0.00020840408246533486,4.814433672149103e-05,7.145074929413432e-05
02d4b432058ec31e38f6f35d22a487b7db04c4bf70f201f601b66f7b4358242b03,1.1629730799125753e-10,270.0,0.0,0.0,0.0003609066018936937,29,620106319,0.00010257787335363543,0.01731153899168323,0.0,210.0,0.4923607688516511,939,0.0003609066018936937,0.0,0.005718081681534429
02b4a5955af2d3b0eeed574b8e3313a9f4b671e1b555926ff62181bb9d512ac2e1,1.1629726643365215e-10,458.60714285714283,936.1071428571429,0.00019695796801241878,0.0,28,163678668,8.619010062422064e-05,0.013195868760646556,1000.0,150.0,0.4703389830508475,846,0.0,0.0,3.1178862097371735e-07
031e47777e35627e1018bc886ee24f81633a54527cfce24df0183a8fee7b3a24ef,1.162972776442173e-10,87.12903225806451,36.12903225806452,1.3785931381998364e-05,0.0005538948673780677,31,58651750,0.00023873677975920035,0.013462856586455687,0.0,50.0,0.4828419526341228,897,0.0005538948673780677,0.00012336986284882076,1.2588329753773287e-07
039faad98d8013755a78f2d9e681e87cff1b1e6cfee51a253c5ee88d272b41f5cb,1.1629718965804909e-10,387.85,388.775,0.0002082294894498396,0.0,40,58123531,0.00025473072245639716,0.020117681649050635,50.5,500.0,0.5010030090270813,963,0.0,6.018042090186378e-06,4.590226278127529e-07
03963169ddfcc5cc6afaff7764fa20dc2e21e9ed9ef0ff0ccd18137d62ae2e01f4,1.1629727507831506e-10,572.5333333333333,133.33333333333334,0.0,4.846205908705236e-05,15,44032530,1.3773682513599543e-05,0.007762157851589959,0.0,399.0,0.44919064748201437,758,4.846205908705236e-05,0.0,0.00013720614283806734
025f1458d1ca75cb46b289b033a9c520f88d66aa54c2034c95070be76d2def3021,1.1629726260434255e-10,100.0,1000.0,0.0,0.0,37,100769976,0.0001952032889052893,0.019122927029907342,1000.0,100.0,0.4930898321816387,934,0.0,0.0,0.0010725501805420974
021a7fdb703858939c5ba14680a74a21bcb585c237280256c0fb9109ae6bbc9454,1.1629727790591835e-10,178.16666666666666,8416.666666666666,0.0,8.550087503336218e-07,12,81252214,7.524722304207848e-06,0.009164241575034565,10000.0,79.5,0.4687939934303144,854,8.550087503336218e-07,0.0,1.2777357208452325e-07
032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,1.1629717842750445e-10,471.1764705882353,0.0,0.0,0.0008482636124076506,34,50993656,0.0002567199495630709,0.013833518041044403,0.0,500.0,0.4773053033922599,870,0.0008482636124076506,0.0,0.00025938154622989757
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,1.1629727991174253e-10,23.695652173913043,65.21739130434783,0.004348789464686462,0.00038580861824211664,46,130436285,0.000235530300805258,0.02381413637287152,0.0,5.0,0.4957816377171216,936,0.00038580861824211664,0.003482774691859528,0.00471235508467009
034a9b2c51283caf64c5659224c9f09c6985114ceba45e661acfc395ddcdf3fbc2,1.1629725573291188e-10,10.0,0.0,0.0,7.49129240934165e-05,14,36500000,5.460152842872859e-05,0.00428099076717216,0.0,10.0,0.4150394682176984,580,7.49129240934165e-05,0.0,7.697679459202429e-05
0261239197442bda65c9933359bbcba72e89f3e77ca87edd7be2e4bf7ba9218117,1.1629733869687015e-10,2027.3972602739725,1000.0,0.0,9.910878071367654e-05,73,704277422,0.0009182619456155896,0.03772127276607859,1000.0,2000.0,0.5128336755646817,976,9.910878071367654e-05,0.0,0.003185903042693024
0248ddcde4798c31e6fb0b77723c669f0a1dd563ae4e97ed7941406a449a3e1e6f,1.162972641421506e-10,227.6,142.85714285714286,4.983637044506754e-05,0.00034395627395192546,35,118017891,0.0002730447635314198,0.011244408056545582,0.0,50.0,0.46335807050092764,806,0.00034395627395192546,4.0120280601242526e-06,2.3215543704369494e-07
022812f0e94549f4543c8f796b4c21f942fbbe82538a6947082560084f1c2626d1,1.162972669702949e-10,135.95238095238096,0.0,0.0,0.0009111482071745608,42,79400000,0.00038590898723774145,0.020859479404783988,0.0,134.0,0.4977578475336323,948,0.0009111482071745608,0.0,4.0351705619056665e-07
020f5ec11bd12c4be776722b9e9b60698179a3478f8146595953b7da76b39c269d,1.1629725846234589e-10,81.65116279069767,0.0,0.0,0.0005143569924202929,43,80874705,0.00031541333043735403,0.021246449633910938,0.0,27.0,0.499000999000999,952,0.0005143569924202929,0.0,0.0021251167894449424
02ce014625788a61411398f83c945375663972716029ef9d8916719141dc109a1c,1.1629728997984209e-10,100.0,0.0,0.0,0.0001368873374326431,17,118991955,0.00010451951228246965,0.010958814868827478,0.0,100.0,0.4793666026871401,896,0.0001368873374326431,0.0,0.004238700099232682
03ecef675be448b615e6176424070673ef8284e0fd19d8be062a6cb5b130a0a0d1,1.1629730453364749e-10,100.0,1000.0,0.0,0.0,12,274187444,9.560085248156031e-06,0.008554907918239728,1000.0,100.0,0.4754878629224179,884,0.0,0.0,5.368684789009614e-08
039bd6ad6e5da4fd0774023233b818e5c930a2224d70d84366840bd9476232711b,1.1629723664331317e-10,0.0,0.0,0.008226049130320788,0.0011838104515787136,30,41927500,0.00014193134296966095,0.00984250882066306,0.0,0.0,0.4402820625826355,699,0.0011838104515787136,1.303909119540382e-05,3.0410519561312616e-08
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1.162972726688514e-10,0.011363636363636364,0.011363636363636364,0.02181118849405194,0.0037912267085233394,88,199390625,0.0014887101243515597,0.036078955435075666,0.0,0.0,0.5197710718002081,987,0.0037912267085233394,0.0008276479552364656,0.0021388066730411827
03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87,1.1629725259897201e-10,79.25,675.0,0.0009613308203502357,0.00014831408086570595,40,38324701,0.0002187723005041459,0.021276021359124778,1000.0,25.0,0.5,959,0.00014831408086570595,0.0,0.0036146177221105438
03bb3d7bb69a3afdd62d8aa1e828685681b0081bd1b5d8aec7dc814d6a507be208,1.1629729558975009e-10,847.8260869565217,0.0,0.000130912525090574,0.00010032289107980961,23,82446868,2.664254360781317e-05,0.01903384632678459,0.0,500.0,0.4909090909090909,939,0.00010032289107980961,0.0,0.0021205004644282333
0289753f4559770003baec773453f8d1b2dfae3256546891e4cfef3a0bdbaa4f30,1.1629730494986473e-10,479.4141414141414,1000.0,0.0,0.0,99,1069064682,0.0006012699411079253,0.05807264317744227,1000.0,480.0,0.5235849056603774,990,0.0,0.0,0.0010751675441204858
0204c9def9eaa9f467fde0df0e889fa593078aeeb6828b7e71fa39c36075a42002,1.1629726568583445e-10,238.27586206896552,0.0,0.0,8.072424172016276e-05,29,55250000,4.138254045122504e-05,0.022183333247824472,0.0,130.0,0.496274217585693,955,8.072424172016276e-05,0.0,2.910737630504414e-07
038ec8cd65fb69e147c2bd6de83f2ba57e312764cbeac2f594ae68d6b9c174f019,1.1629726235565216e-10,328.26666666666665,0.0,1.0030070150310631e-06,0.00019305453090788597,30,91995750,9.273120709482254e-05,0.014561462203244993,0.0,9.0,0.4835430784123911,901,0.00019305453090788597,3.6108252541118274e-05,2.8047074604069675e-05
020ba31412bf883e492ad8a58bfb09818fafa2cbf9512ffbbedaa2de7387fb0ef5,1.1629718623706793e-10,5814.466666666666,21000.0,0.0,0.0,15,68498429,1.8455183414255892e-05,0.00861531763003958,21000.0,10000.0,0.471004243281471,861,0.0,0.0,4.93752588310583e-07
02373ab35d61b4b2fb23d324442f975678d25926047f11bc76c16ca73dee5b1542,1.1629725720111785e-10,249.5909090909091,0.0,0.0,0.00012998168419340393,22,35755000,6.746724727756185e-05,0.012907256490362616,0.0,284.0,0.4849514563106796,915,0.00012998168419340393,0.0,0.00361455668192818
03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,1.1629728800439817e-10,5162.36170212766,21.27659574468085,0.0009939799518957828,0.002974251223584949,94,197710309,0.0018761733039130476,0.036786095608724714,0.0,4444.0,0.515214027849407,964,0.002974251223584949,0.0,1.8995488892794026e-05
03b211f8a4a9cd40c9a1b5626bb8b0f1ca66b36e6b4fddd2723c67683d6f8d1ec7,1.1629727594038509e-10,131.8181818181818,0.0,0.0011210879907177199,3.194402185971176e-05,22,68312500,1.6060992534677417e-05,0.014694059945078053,0.0,42.5,0.47982708933717577,893,3.194402185971176e-05,0.0009979919799559078,3.050302126021422e-08
02cf83f7302526d9f8ed4e9bb16b9e7a6736a320da54be10e7fc03a1f39dbf6ae8,1.1629726302494599e-10,1552.391304347826,0.0,1.0801614008026834e-06,0.00012937735198079522,23,56850000,4.985440810803769e-05,0.015246502467169857,0.0,350.0,0.48779296875,926,0.00012937735198079522,0.0,0.0021252649417359904
0229ba89bd21cad840ba50ea2bdc86d9e709318965d42bb7ef7609c191be7b8fd8,1.1629728886508746e-10,520.0,19.23076923076923,0.0002561562647421872,0.000616526060603222,52,313624942,0.0003200327285670836,0.028288893200427958,0.0,490.0,0.502262443438914,956,0.000616526060603222,2.557667888329211e-05,0.001230870191489185
028d98b9969fbed53784a36617eb489a59ab6dc9b9d77fcdca9ff55307cd98e3c4,1.1629729844739652e-10,1014.2857142857143,987.012987012987,0.002697112967492554,7.661884736753867e-06,77,1986524023,0.002051342323735712,0.032337121611997394,1000.0,1000.0,0.5102145045965271,962,7.661884736753867e-06,0.001158473102360878,0.4469369556597663
03e4cbe965044b04d1b66e4578363a0d3fe0f0019782a34fa68a67d28136c32af8,1.1629728229611946e-10,50.333333333333336,1000.0,0.0005463466312237269,0.0,24,50411119,2.400071624451243e-05,0.020488956003539,1000.0,9.0,0.4955357142857143,957,0.0,0.0,3.4226448089738243e-07
0284a249ee165723f01ae08dc340f9f60bcbce8dda2140401f1bd7548ef11dd5e6,1.1629730441725613e-10,682.3333333333334,21.27777777777778,0.0009950957972000058,0.00040198102508257804,36,361204357,0.00022111357053983418,0.01870694482285696,0.0,226.0,0.49602780536246277,947,0.00040198102508257804,0.0010120340781663427,4.116104428358017e-07
035715b716b8d61b31992256194f119e1cd7f86b5a15f66ca4cc3798d341d6a99a,1.1629729962532245e-10,788.1734693877551,0.0,4.082144879490563e-05,0.0019624100784645347,98,634814177,0.0012506376516794467,0.05158978216531646,0.0,128.5,0.5227629513343799,988,0.0019624100784645347,0.00026780287301329385,0.007427355056909018
0363ca052a083fc5196267fe51ceca183babd765a7e140d0106b97e5e9a3568b8b,1.1629724502298087e-10,1.0,1000.0,0.0010482666322123005,0.0,15,67942074,5.504787309994745e-05,0.009780832596601141,1000.0,1.0,0.47844827586206895,894,0.0,0.00011835482777366545,1.4576609239419068e-07
02e049b45252e00301d7df4dc9983e56e06a7aead2da45c6a6cf4912b11bd62eb8,1.1629728736671669e-10,592.6470588235294,0.0,0.0007079686525574545,0.000330415105694016,34,171861110,0.00010417429674384417,0.02353125773374061,0.0,450.0,0.5012543903662819,970,0.000330415105694016,0.0016476061900243598,0.002127389248711831
0259819df53a233993e993a872d82d7e3fc64376f3fe7d0f2831963b01f6dca075,1.162972441046043e-10,90.1,1000.0,0.0,0.0,10,46897363,2.0582755806503377e-06,0.009522523134714411,1000.0,45.5,0.4727875059157596,874,0.0,0.0,0.0036042538828632378
03698a61657d54ef3d43aff229da7037bdbea27654ed7fc043b439265132c52354,1.1629724547350445e-10,11.766666666666667,6.666666666666667,0.0,0.00021813642513105288,30,47210245,0.00016296585013740383,0.01143019946108933,0.0,12.0,0.45825688073394494,788,0.00021813642513105288,0.0,2.2711486878176354e-08
020d45b0ab490bf3eb7d29977ad1fa40c61d9ff6281d67eea4fc7290b8b058ff02,1.1629728363055124e-10,0.8205128205128205,717.9487179487179,0.0012733484337058396,0.0001332031023131986,39,148273487,0.0001978219234007036,0.019897081264014384,1000.0,1.0,0.49529003470500743,941,0.0001332031023131986,0.002637072610352503,0.002120154303757762
03cf31364b9361f434b91f0e1943664f723e30c818b9a396bbbf5ef4284612c293,1.1629729045166224e-10,99.0,0.0,0.0,3.561658881893228e-05,16,128205063,1.028993434921782e-05,0.015171201946264371,0.0,99.0,0.48542274052478135,923,3.561658881893228e-05,0.0,3.2939305124674246e-07
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,1.1629728074761544e-10,171.66326530612244,29901.020408163266,0.0135329848205913,0.00020760484527085004,98,625489058,0.0020070120670520955,0.03351835585276577,50000.0,1.0,0.5195007800312013,976,0.00020760484527085004,0.011954171940811886,0.003616254839223966
0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3,1.1629729882788534e-10,332.1458333333333,8811.520833333334,0.0,3.343235362739241e-05,48,249730881,0.0002653481202265724,0.030072863085453212,8999.0,219.0,0.5040363269424823,967,3.343235362739241e-05,0.0,7.794221197525901e-06
02a619f265cde5eb77f3cb4e3158a8340a7ce4184a39c42e3a32893f53e2e3f82b,1.1629728345058268e-10,520.0,0.0,2.7852590943454425e-05,0.00047702442404494693,25,122915719,0.00015488657873753817,0.008474299331260923,0.0,250.0,0.455125284738041,778,0.00047702442404494693,0.0,0.0036092088182330634
03fe8461ebc025880b58021c540e0b7782bb2bcdc99da9822f5c6d2184a59b8f69,1.1629725370094551e-10,195.30769230769232,38.46153846153846,0.00141520944433491,0.0003514272246752745,26,32050000,0.00023125857141879284,0.007193251140505045,0.0,1.5,0.4381578947368421,692,0.0003514272246752745,0.00022316906084441154,8.423323770300516e-08
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,1.1629731648015143e-10,17.7196261682243,0.32710280373831774,0.0030007856365180147,0.003887679501707522,107,2308133333,0.0035910607827942865,0.036522421373798145,0.0,9.0,0.515214027849407,951,0.003887679501707522,0.004789370317795605,1.481219282819165e-06
0340f8fa6bc058df204691bc1c965de041e550d8ef0512d22007d4cab7ebd7a536,1.1629729752295383e-10,197.54054054054055,0.05405405405405406,5.6110292369002706e-06,0.00022764793408939317,37,183113069,0.00014995693154059818,0.022117539250809743,0.0,146.0,0.4930898321816387,934,0.00022764793408939317,0.0009939799518957836,9.590262666421006e-08
0267e27b8ea5ce2c2283f5241a922088387334674573bc4bd13477bb05f2ed3e7b,1.1629730236160906e-10,3250.0,0.0,0.0,1.8075793110020514e-06,4,79300000,4.820031916296788e-07,0.003344313536252397,0.0,1000.0,0.4373905429071804,709,1.8075793110020514e-06,0.0,8.023073080330704e-09
0207ed361128e101a16605fd8e7b491e2d28f7db1677363c9712a3907523a414d2,1.1629729043787995e-10,171.84375,308.953125,0.009457300461325695,0.0006421078532658103,64,166784757,0.0006721738769782077,0.037194985020310545,0.0,76.0,0.5102145045965271,975,0.0006421078532658103,0.00999897693284467,5.844663832176659e-06
035e80f0763c67b8fdda709f63aa0697daf29729bc3e0e6ee9a83bc4fc41599cf1,1.1629722690569966e-10,180.22222222222223,2222.222222222222,0.0,0.0001345249214127584,27,59886299,0.0001362669363078407,0.01109518232621639,0.0,127.0,0.45121951219512196,757,0.0001345249214127584,0.0,2.6224865883844273e-08
02c7e5c1e3e4bec5a9195ee82cf470b83fdec1b52b1801e8e8aba54b576ac5ce6a,1.1629726523985968e-10,195.78571428571428,0.0,0.0,0.0001666369412805921,28,53250000,9.029074556090254e-05,0.01594046923732763,0.0,20.0,0.48970588235294116,929,0.0001666369412805921,0.0,3.2891470212135156e-07
022fb3125f484130fb4bed135f1e19a4006d2b9977af602d7c50703457b5713bd5,1.1629723985176856e-10,158.1818181818182,1818.1818181818182,1.8357556964181978e-06,0.00037246466232504434,33,43925000,0.0002111315892589294,0.012611775584105719,0.0,47.0,0.4835430784123911,898,0.00037246466232504434,0.0,6.062128906024528e-08
036eb65676a65660e4c1ffd728d88b3d82d027d416fad59867471fe2123de0ab27,1.1629730182089087e-10,705.7457627118644,43016.49152542373,0.0,0.0008371386378257101,59,315960834,0.0008150895349613011,0.03060543675258417,0.0,709.0,0.5086558044806517,974,0.0008371386378257101,0.0,7.546163111401815e-06
03082e545d1b3d00ba235b4efde31e27e2683bc386fbd362fa24478d1794c5bf1f,1.1629721716811486e-10,10.0,0.0,0.0,0.0008677702628239225,49,73667042,0.0004443619370814213,0.01794773336746844,0.0,10.0,0.48755490483162517,899,0.0008677702628239225,2.0060140300621263e-06,8.884419370712768e-05
029221ee9b72b7b1be2cb09610839bef2ea286ba1d7da9fc184731abb789a8fed0,1.1629729563414315e-10,61.54545454545455,0.0,0.00017472129634389929,0.002366492333971445,77,214050499,0.001333750935142481,0.026265254923635396,0.0,50.0,0.49529003470500743,903,0.002366492333971445,0.0013227155010722145,1.968299779213292e-07
0225ebcc280a5c1fb2e5d56fd2ada9a1b1277f66cf5ee090684e9e5f6e6313b475,1.1629728681862009e-10,98.14285714285714,0.38095238095238093,0.0016114323587827965,9.162023198072984e-05,21,42129643,0.00010154176623879641,0.009614166787053631,0.0,1.0,0.45825688073394494,797,9.162023198072984e-05,0.0017893645148154167,1.1305227125392355e-07
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,1.1629727965476643e-10,226.69148936170214,0.0,0.0,0.001871096197538733,94,268881148,0.0010384748777725553,0.045169053942614154,0.0,22.0,0.5154798761609907,965,0.001871096197538733,0.0,2.7249975918817944e-07
02f4c77dcf12255ccf705c18b8d6b95e4f884910bf61e8aa21242607193a79da1b,1.1629729830046209e-10,280.80689655172415,0.0,0.0,0.00729325525729263,145,490820592,0.003952877946735567,0.056415625416445056,0.0,114.0,0.5336538461538461,980,0.00729325525729263,0.0007482432332131731,0.0032558752577522875
021f1beed0a32fb740e9c8ea12702dd4371b444a6464368d93a2957b95f8cd2db1,1.1629728235464682e-10,74.51063829787235,957.4468085106383,0.006185259961584203,3.2700049556046226e-05,47,157733259,0.0003597576514722252,0.021352357083706284,1000.0,20.0,0.4940652818991098,928,3.2700049556046226e-05,0.0009152439012158452,1.65186272250417e-07
0288f320d25b20df0578af737ea951c1c3adcc4e8cd908d5a291bddc49981a1cdf,1.162972869301646e-10,247.2258064516129,0.0,0.0009748457654314172,0.0008284641537583561,62,237940181,0.00040554318888830367,0.03807893126871259,0.0,39.0,0.5104752171691365,978,0.0008284641537583561,0.00101905512727156,0.0031878123605402413
03bb62e41a7a89f1bfc4a8211894beb7a143e5efe469578d71779233fdef4ac4c7,1.162972787227695e-10,261.6578947368421,0.0,0.0,0.00012895396099661175,38,113200000,9.592469699786154e-05,0.02312840717981329,0.0,40.0,0.4894659480646742,918,0.00012895396099661175,0.0,2.564199663097881e-07
03f1c844d7f5475487f6605fce6037699d590f2f93134009c6d9a7e7f858269349,1.1629726221686805e-10,68.63636363636364,0.0,0.0,0.00020042176271302704,33,70125000,0.00011715228764907969,0.020043950228312485,0.0,10.0,0.49652087475149104,952,0.00020042176271302704,0.0,2.6031244138518664e-07
02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,1.1629729236951303e-10,26.62043795620438,989.051094890511,0.0011889985962299878,0.0,137,361074195,0.0031698283170816135,0.05702222675529271,1000.0,20.0,0.5296924708377518,974,0.0,0.0012769473357315709,8.301706741090189e-05
03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,1.1629730668080206e-10,1.0,1000.0,0.029065114021579033,0.0,153,1156389095,0.0038544101507908208,0.06393890229267406,1000.0,1.0,0.5370967741935484,984,0.0,0.060671192234318515,0.00212336343552001
03910da61c1b42e135f134ed92a537c758d1edac5436efbec5ee8cec1928e1a095,1.1629730274272069e-10,240.50666666666666,0.0,0.0022597385466227257,0.001288924698335957,75,318908442,0.00046396337326250897,0.04192219102891615,0.0,200.0,0.5102145045965271,964,0.001288924698335957,0.0033876561932674157,1.3024816684174212e-07
